,Unnamed: 0,id_str,Screen Name,User Name,Time,Followers,num_retweets,num_likes,date,time,weekend,hashtags,num_hashtags,mentions,num_mentions,urls,num_urls,replied_id,quoted_id,tweet_text,category,quote_text,media_type,num_hashtags_trending,polarity,subjectivity,target,reply,quote,tweet_type,num_emojis,emoji_polarity,length,party_affiliation,days_since_post,time_day,day_week
863,863,1.20732716025353e+18,Koen_Geens1,Koen Geens,2019-12-18 15:50:00,31226,1,1,2019-12-18,midday,False,[],0,"[{'screen_name': 'Chris_Verhaeghe', 'name': 'Chris Verhaeghe', 'id': 540307043, 'id_str': '540307043', 'indices': [0, 16]}, {'screen_name': 'sieghildlacoere', 'name': 'Sieghild Lacoere', 'id': 2766484495, 'id_str': '2766484495', 'indices': [17, 33]}]",2,,0,1.20684404695992e+18,,"@Chris_Verhaeghe @sieghildlacoere Best Chris, even info opgevraagd bij het Justitiepaleis. Geen melding dat de wachtrijen dagelijks een uur oplopen, wel dat de deur voor de kou meer wordt dicht gedaan en mensen per groep binnenkomen. Sommige momenten is het drukker. Voor de veiligheid is controle noodzakelijk.",justitie,,photo,0,0.18125,0.54375,bad,True,False,reply,0,0.0,311,cdenv,15,15,2
864,864,1.20732322336648e+18,Koen_Geens1,Koen Geens,2019-12-18 15:34:22,31226,7,23,2019-12-18,midday,False,"[{'text': 'IMC', 'indices': [255, 259]}]",1,"[{'screen_name': 'cdenv', 'name': 'CD&V', 'id': 15753618, 'id_str': '15753618', 'indices': [1, 7]}, {'screen_name': 'nathaliemuylle', 'name': 'Nathalie Muylle', 'id': 140510920, 'id_str': '140510920', 'indices': [165, 180]}, {'screen_name': 'wbeke', 'name': 'Wouter Beke', 'id': 515620055, 'id_str': '515620055', 'indices': [181, 187]}]",3,,1,,1.20730692179714e+18,.@cdenv juicht de oprichting van een Interminsteriële conferentie vrouwenrechten toe. Een eerste belangrijk dossier binnen die IMC zal het geweld tegen vrouwen zijn @nathaliemuylle @wbeke Er zal hard verder gewerkt worden aan de volgende concrete stappen #IMC https://t.co/nXyyEQlgRk,ethisch,,photo,0,0.2,0.4558333333333329,medium,False,True,quote,0,0.0,283,cdenv,15,15,2
865,865,1.20729740464873e+18,Koen_Geens1,Koen Geens,2019-12-18 13:51:46,31268,3,10,2019-12-18,midday,False,"[{'text': 'stubru', 'indices': [167, 174]}, {'text': 'warmsteweek', 'indices': [175, 187]}]",2,"[{'screen_name': 'DeWarmsteWeek', 'name': 'De Warmste Week', 'id': 4255145295, 'id_str': '4255145295', 'indices': [17, 31]}]",1,,0,,,"Heel veel succes @DeWarmsteWeek hartverwarmend en reclame voor ons land, ik ga in ieder geval goed volgen en we weten welk bedrag we met ons allen moeten kloppen! Go! #stubru #warmsteweek",sociaal,,nothing,0,0.5975694444444439,0.8222222222222221,bad,False,False,normal,0,0.0,187,cdenv,15,13,2
866,866,1.20725723467944e+18,Koen_Geens1,Koen Geens,2019-12-18 11:12:09,31268,3,21,2019-12-18,morning,False,"[{'text': 'deochtend', 'indices': [219, 229]}]",1,"[{'screen_name': 'SanneBaeck', 'name': 'Sanne Baeck', 'id': 3431218133, 'id_str': '3431218133', 'indices': [197, 208]}, {'screen_name': 'radio1be', 'name': 'Radio 1', 'id': 34554377, 'id_str': '34554377', 'indices': [209, 218]}]",2,,2,,,"Hoe gaat het eraan toe op een kabinet in lopende zaken? Is het nog steeds zo spannend? En eis ik echt zó veel van mijn medewerkers?😉

↦ Herbeluister de radioreportage via: https://t.co/4VrOcnFGhj  @sannebaeck @radio1be #deochtend https://t.co/kV7UGeYyn8",politiek,,photo,0,0.166666666666667,0.733333333333333,medium,False,False,normal,1,0.0,253,cdenv,15,11,2
867,867,1.20697995126786e+18,Koen_Geens1,Koen Geens,2019-12-17 16:50:19,31268,2,7,2019-12-17,midday,False,"[{'text': 'droitcivil', 'indices': [163, 174]}]",1,"[{'screen_name': 'ServaisV', 'name': 'Verherstraeten', 'id': 1259463008, 'id_str': '1259463008', 'indices': [86, 95]}, {'screen_name': 'cdenv', 'name': 'CD&V', 'id': 15753618, 'id_str': '15753618', 'indices': [96, 102]}]",2,,1,,1.20686569645982e+18,"Nous poursuivons le travail au Parlement : approbation du Code sur le droit des biens @ServaisV @cdenv. La modernisation de ce Code tente d’éviter les litiges. Un #droitcivil transparent, ça change tout ! https://t.co/RrCiPTZA4g",justitie,,photo,0,0.0,0.0,bad,False,True,quote,0,0.0,228,cdenv,16,16,1
868,868,1.2069760723839e+18,Koen_Geens1,Koen Geens,2019-12-17 16:34:54,31268,7,23,2019-12-17,midday,False,"[{'text': 'burgerlijkrecht', 'indices': [175, 191]}]",1,"[{'screen_name': 'ServaisV', 'name': 'Verherstraeten', 'id': 1259463008, 'id_str': '1259463008', 'indices': [77, 86]}, {'screen_name': 'cdenv', 'name': 'CD&V', 'id': 15753618, 'id_str': '15753618', 'indices': [87, 93]}]",2,,1,,1.20686640240726e+18,"We werken verder in het parlement, goedkeuring van het wetboek goederenrecht @ServaisV @cdenv Met de modernisering van dit wetboek proberen we geschillen te vermijden. Helder #burgerlijkrecht maakt het verschil voor iedereen! https://t.co/IgycCQRWzL",justitie,,photo,0,0.1375,0.24,medium,False,True,quote,0,0.0,249,cdenv,16,16,1
869,869,1.20659765590172e+18,Koen_Geens1,Koen Geens,2019-12-16 15:31:13,31268,7,42,2019-12-16,midday,False,"[{'text': '75jaar', 'indices': [175, 182]}, {'text': 'herdenking', 'indices': [183, 194]}, {'text': 'slagomdeardennen', 'indices': [195, 212]}, {'text': 'Bastogne75', 'indices': [213, 224]}]",4,"[{'screen_name': 'Bastogne75th', 'name': 'Bastogne 75th 🇧🇪🇺🇸', 'id': 1205214944263917570, 'id_str': '1205214944263917570', 'indices': [225, 238]}]",1,,1,,,"Vanmorgen had ik de eer enkele oud-strijders te ontmoeten uit Kentucky, Ohio en Oklahoma op de herdenking van de slag om de Ardennen. Zeer beklijvende verhalen. Echte helden. #75jaar #herdenking #slagomdeardennen #Bastogne75 @Bastogne75th https://t.co/skJlujWAKC",defensie,,photo,0,-0.1,0.5,medium,False,False,normal,0,0.0,262,cdenv,17,15,0
870,870,1.20648947857302e+18,Koen_Geens1,Koen Geens,2019-12-16 08:21:21,31268,0,6,2019-12-16,morning,False,[],0,"[{'screen_name': 'fakerholic', 'name': 'Ben Van Alboom 🐬🍭', 'id': 54191952, 'id_str': '54191952', 'indices': [0, 11]}, {'screen_name': 'Margot_VDS', 'name': 'Margot', 'id': 246786046, 'id_str': '246786046', 'indices': [12, 23]}, {'screen_name': 'FranckenTheo', 'name': 'Theo Francken MP', 'id': 951258554, 'id_str': '951258554', 'indices': [24, 37]}, {'screen_name': 'AnnickDeRidder', 'name': 'Annick De Ridder', 'id': 30483590, 'id_str': '30483590', 'indices': [38, 53]}, {'screen_name': 'LiesbethHomans', 'name': 'Liesbeth Homans', 'id': 2330516976, 'id_str': '2330516976', 'indices': [54, 69]}, {'screen_name': 'PolVDD', 'name': 'Pol Van Den Driessch', 'id': 247205146, 'id_str': '247205146', 'indices': [70, 77]}]",6,,0,1.20628266001808e+18,,"@fakerholic @Margot_VDS @FranckenTheo @AnnickDeRidder @LiesbethHomans @PolVDD Dag Ben, dat kan kloppen. Ik doe niet mee aan blokkeren, en weet eerlijk gezegd ook niet hoe dat moet ;-)",politiek,,nothing,0,0.266666666666667,0.633333333333333,bad,True,False,reply,0,0.0,183,cdenv,17,8,0
871,871,1.20624994382613e+18,Koen_Geens1,Koen Geens,2019-12-15 16:29:32,31268,1,26,2019-12-15,midday,True,[],0,[],0,,1,,1.20621716164519e+18,Een kunstenaar die een wonderlijke wereld schiep uit toekomst en romantiek. (H)eerlijke man ook. Bedankt voor jouw mooie werken en enthousiasme. https://t.co/JhO3ZSQFM0,andere,,nothing,0,0.75,1.0,medium,False,True,quote,0,0.0,168,cdenv,18,16,6
872,872,1.20583833072375e+18,Koen_Geens1,Koen Geens,2019-12-14 13:13:56,31268,0,3,2019-12-14,midday,True,"[{'text': 'warmsteweek', 'indices': [112, 124]}]",1,"[{'screen_name': 'jos_wynants', 'name': 'Jos Wynants', 'id': 2383086712, 'id_str': '2383086712', 'indices': [0, 12]}, {'screen_name': 'stubru', 'name': 'Studio Brussel', 'id': 26504260, 'id_str': '26504260', 'indices': [129, 136]}]",2,,0,1.20583750104427e+18,,@jos_wynants Vrijwilligers zijn nodig voor een warme samenleving. Dank je wel Jos. Ik kijk ook weer uit naar de #warmsteweek van @stubru. Dan zien we hoe 'warm' Vlaanderen echt kan zijn.,sociaal,,nothing,0,0.24,0.623333333333333,bad,True,False,reply,0,0.0,186,cdenv,19,13,5
873,873,1.20583593286112e+18,Koen_Geens1,Koen Geens,2019-12-14 13:04:24,31268,4,51,2019-12-14,midday,True,"[{'text': 'vrijwilligerswerk', 'indices': [218, 236]}, {'text': 'vrijwilligen', 'indices': [237, 250]}]",2,[],0,,1,,1.20582635661924e+18,"“Wat krijgt een mens tegenwoordig nog gratis?”, hoor je weleens. Onder het motto: ‘geen woorden, maar daden’ vandaag een handje toegestoken op de kerstmarkt van het psychiatrisch centrum UPC Sint-Kamillus in Bierbeek. #vrijwilligerswerk #vrijwilligen https://t.co/8O0ODhRzhE",sociaal,,photo,0,0.225,0.4,medium,False,True,quote,0,0.0,274,cdenv,19,13,5
874,874,1.20560881762452e+18,Koen_Geens1,Koen Geens,2019-12-13 22:01:55,31268,3,28,2019-12-13,evening,False,"[{'text': 'cplawards', 'indices': [214, 224]}]",1,"[{'screen_name': 'nathaliemuylle', 'name': 'Nathalie Muylle', 'id': 140510920, 'id_str': '140510920', 'indices': [126, 141]}, {'screen_name': 'cdenv', 'name': 'CD&V', 'id': 15753618, 'id_str': '15753618', 'indices': [225, 231]}]",2,,1,,1.20559793571257e+18,Ook een dikke proficiat aan politiezone Gent en alle partners die zich engageren in het Zorgcentrum seksueel geweld. Minister @nathaliemuylle en ik blijven ons inzetten voor meer samenwerking tussen alle diensten. #cplawards @cdenv https://t.co/gTejrwXXet,sociaal,,photo,0,0.083333333333333,0.566666666666667,medium,False,True,quote,0,0.0,255,cdenv,20,22,4
875,875,1.2056053148606e+18,Koen_Geens1,Koen Geens,2019-12-13 21:48:00,31268,4,12,2019-12-13,evening,False,"[{'text': 'justice', 'indices': [173, 181]}, {'text': 'securiteroutiere', 'indices': [182, 199]}, {'text': 'police', 'indices': [200, 207]}]",3,[],0,,1,,1.20558383879942e+18,"CPL Award dans la catégorie ‘Coopération policière internationale’. Avec Crossborder, l’autorité vise une gestion des amendes routières efficace et intégralement numérique. #justice #securiteroutiere #police https://t.co/IGqcXQxfH0",justitie,,nothing,0,0.0,0.1,bad,False,True,quote,0,0.0,231,cdenv,20,21,4
876,876,1.20560340024055e+18,Koen_Geens1,Koen Geens,2019-12-13 21:40:24,31268,5,26,2019-12-13,evening,False,"[{'text': 'verkeersveiligheid', 'indices': [206, 225]}, {'text': 'justitie', 'indices': [226, 235]}, {'text': 'politie', 'indices': [236, 244]}]",3,[],0,,1,,1.20558302498276e+18,CPL Award voor ‘Internationale Politionele Samenwerking’ gewonnen. Met Crossborder mikt de overheid op een volledig digitaal en efficiënt beheer van verkeersboetes. Ik dank alle medewerkers voor hun inzet! #verkeersveiligheid #justitie #politie https://t.co/0Lee4jYXat,justitie,,nothing,0,0.271666666666667,0.4366666666666671,medium,False,True,quote,0,0.0,268,cdenv,20,21,4
877,877,1.20522697617017e+18,Koen_Geens1,Koen Geens,2019-12-12 20:44:37,31268,2,21,2019-12-12,evening,False,[],0,[],0,,1,,1.20520427587553e+18,De regering heeft eind 2017 beslist dat kinderen niet verantwoordelijk zijn voor daden van hun ouders en mogen terugkeren. De regering bestudeert deze beschikking. Volgende week op de agenda van de Nationale Veiligheidsraad. https://t.co/30L2YRK22z,justitie,,video,0,0.0,0.35,medium,False,True,quote,0,0.0,248,cdenv,21,20,3
878,878,1.20515684555756e+18,Koen_Geens1,Koen Geens,2019-12-12 16:05:57,31268,1,8,2019-12-12,midday,False,"[{'text': 'grève', 'indices': [254, 260]}]",1,[],0,,1,,,"Il n’existe qu’une façon de résoudre des problèmes : discuter. Je comprends les préoccupations. Ces dernières années, environ 500 gardiens de prison ont été engagés. Vider les prisons n’est pas un objectif. Il faut réfléchir à notre politique criminelle #grève https://t.co/onkaTWASDi",justitie,,photo,0,0.0,0.0,bad,False,False,normal,0,0.0,284,cdenv,21,16,3
879,879,1.20515033662697e+18,Koen_Geens1,Koen Geens,2019-12-12 15:40:05,31268,3,23,2019-12-12,midday,False,"[{'text': 'staking', 'indices': [272, 280]}]",1,[],0,,1,,,"Problemen oplossen kan maar op een manier: praten. Ik begrijp bekommernissen over overbevolking en rekrutering. Laatste jaren gemiddeld 500 cipiers aangeworven, gevangenissen legen is geen doel, wel nadenken over ons strafbeleid. Al veel werk verzet, we doen samen verder #staking https://t.co/MrI7TDRxQf",justitie,,photo,0,-0.1,0.2125,medium,False,False,normal,0,0.0,304,cdenv,21,15,3
880,880,1.20510245943532e+18,Koen_Geens1,Koen Geens,2019-12-12 12:29:50,31268,4,24,2019-12-12,midday,False,[],0,[],0,,1,,1.20509841619338e+18,"Met toelichting Ursula Von der Leyen over Green Deal, Johannes Hahn over MFK, Michel Barnier over Brexit, Manfred Weber over Conferentie over de Toekomst van Europa, olv EVP-voorzitter Donald Tusk https://t.co/zmr1sjsZV4",politiek,,photo,0,0.0,0.0,medium,False,True,quote,0,0.0,220,cdenv,21,12,3
881,881,1.20447474600134e+18,Koen_Geens1,Koen Geens,2019-12-10 18:55:32,31268,7,31,2019-12-10,evening,False,"[{'text': 'informationfédérale', 'indices': [109, 129]}]",1,"[{'screen_name': 'GLBouchez', 'name': 'Georges-L BOUCHEZ', 'id': 194514787, 'id_str': '194514787', 'indices': [33, 43]}, {'screen_name': 'joachimcoens', 'name': 'Joachim Coens', 'id': 142831844, 'id_str': '142831844', 'indices': [47, 60]}]",2,,0,,,"Je souhaite beaucoup de succes à @GLBouchez et @joachimcoens. Duo excellent pour le pays, au nord et au sud. #informationfédérale",politiek,,nothing,0,0.0,0.0,medium,False,False,normal,0,0.0,129,cdenv,23,18,1
882,882,1.20447382902583e+18,Koen_Geens1,Koen Geens,2019-12-10 18:51:53,31226,5,48,2019-12-10,evening,False,"[{'text': 'informatieopdracht', 'indices': [96, 115]}]",1,"[{'screen_name': 'GLBouchez', 'name': 'Georges-L BOUCHEZ', 'id': 194514787, 'id_str': '194514787', 'indices': [12, 22]}, {'screen_name': 'joachimcoens', 'name': 'Joachim Coens', 'id': 142831844, 'id_str': '142831844', 'indices': [26, 39]}]",2,,0,,,"Alle succes @GLBouchez en @joachimcoens. 
Zeer goed en fris duo voor het land in noord en zuid. #informatieopdracht",politiek,,nothing,0,0.5,0.733333333333333,medium,False,False,normal,0,0.0,115,cdenv,23,18,1
883,883,1.20435986629647e+18,Koen_Geens1,Koen Geens,2019-12-10 11:19:02,31226,0,4,2019-12-10,morning,False,[],0,"[{'screen_name': 'F3lixDeClerck', 'name': 'Felix De Clerck', 'id': 159015926, 'id_str': '159015926', 'indices': [0, 14]}, {'screen_name': 'joachimcoens', 'name': 'Joachim Coens', 'id': 142831844, 'id_str': '142831844', 'indices': [15, 28]}, {'screen_name': 'SammyMahdi', 'name': 'Sammy Mahdi', 'id': 354657286, 'id_str': '354657286', 'indices': [29, 40]}, {'screen_name': 'grietsmaers', 'name': 'Griet Smaers', 'id': 204808435, 'id_str': '204808435', 'indices': [41, 53]}, {'screen_name': 'FranssenCindy', 'name': 'Cindy Franssen', 'id': 311025549, 'id_str': '311025549', 'indices': [54, 68]}, {'screen_name': 'mariannethyssen', 'name': 'Marianne Thyssen', 'id': 2220009464, 'id_str': '2220009464', 'indices': [69, 85]}, {'screen_name': 'crevits', 'name': 'Hilde Crevits', 'id': 40634644, 'id_str': '40634644', 'indices': [86, 94]}, {'screen_name': 'pieterdecrem', 'name': 'Pieter De Crem', 'id': 931504746, 'id_str': '931504746', 'indices': [95, 108]}, {'screen_name': 'ServaisV', 'name': 'Verherstraeten', 'id': 1259463008, 'id_str': '1259463008', 'indices': [109, 118]}, {'screen_name': 'wbeke', 'name': 'Wouter Beke', 'id': 515620055, 'id_str': '515620055', 'indices': [119, 125]}, {'screen_name': 'dalle_benjamin', 'name': 'Benjamin Dalle', 'id': 1694696779, 'id_str': '1694696779', 'indices': [126, 141]}]",11,,0,1.20434228576221e+18,,"@F3lixDeClerck @joachimcoens @SammyMahdi @grietsmaers @FranssenCindy @mariannethyssen @crevits @pieterdecrem @ServaisV @wbeke @dalle_benjamin Dank, Felix, fijne dag en groeten thuis",andere,,photo,0,0.4,0.8,bad,True,False,reply,0,0.0,181,cdenv,23,11,1
884,884,1.20435043172974e+18,Koen_Geens1,Koen Geens,2019-12-10 10:41:33,31226,3,26,2019-12-10,morning,False,[],0,[],0,,1,,1.20433947955893e+18,"Mijn vuurdoop Raad Algemene Zaken, spannend https://t.co/apZ73TrDeu",politiek,,photo,0,-0.091666666666667,0.65,medium,False,True,quote,0,0.0,67,cdenv,23,10,1
885,885,1.20434097359938e+18,Koen_Geens1,Koen Geens,2019-12-10 10:03:58,31226,1,31,2019-12-10,morning,False,"[{'text': 'DeWeekVanGeens', 'indices': [232, 247]}]",1,"[{'screen_name': 'joachimcoens', 'name': 'Joachim Coens', 'id': 142831844, 'id_str': '142831844', 'indices': [23, 36]}, {'screen_name': 'SammyMahdi', 'name': 'Sammy Mahdi', 'id': 354657286, 'id_str': '354657286', 'indices': [59, 70]}, {'screen_name': 'grietsmaers', 'name': 'Griet Smaers', 'id': 204808435, 'id_str': '204808435', 'indices': [100, 112]}, {'screen_name': 'FranssenCindy', 'name': 'Cindy Franssen', 'id': 311025549, 'id_str': '311025549', 'indices': [116, 130]}, {'screen_name': 'mariannethyssen', 'name': 'Marianne Thyssen', 'id': 2220009464, 'id_str': '2220009464', 'indices': [163, 179]}]",5,,2,,,"Onze nieuwe voorzitter @JoachimCoens, kandidaat-voorzitter @SammyMahdi, de twee interim-voorzitters @GrietSmaers en @FranssenCindy en onze grote Vl-Brabantse dame @MarianneThyssen: allemaal verdienen ze een bloemetje💐

Waarom? Lees #DeWeekVanGeens via 👉https://t.co/dXTrJsNxs5 https://t.co/mdHABT6zwW",politiek,,photo,0,0.258333333333333,0.575,medium,False,False,normal,2,0.0,300,cdenv,23,10,1
886,886,1.20399130651674e+18,Koen_Geens1,Koen Geens,2019-12-09 10:54:31,31226,3,8,2019-12-09,morning,False,[],0,[],0,,1,,,"La banque de données commune Terrorist Fighters est étendue avec deux catégories, à savoir « Extrémistes potentiellement dangereux » et « Condamnés pour terrorisme »

⚖️👉Plus d'informations: https://t.co/eDdGO1PlGC",justitie,,nothing,0,0.0,0.0,bad,False,False,normal,3,0.0,214,cdenv,24,10,0
887,887,1.20399044350937e+18,Koen_Geens1,Koen Geens,2019-12-09 10:51:05,31226,4,14,2019-12-09,morning,False,[],0,[],0,,1,,,"Breiden de gemeenschappelijke gegevensbank Terrorist Fighters uit met twee categorieën. Toevoeging van ‘potentieel gewelddadige extremisten’ en ‘terrorismeveroordeelden’

⚖️👉 Meer informatie: https://t.co/tg2NUixBgn",justitie,,nothing,0,-0.2,0.3,medium,False,False,normal,3,0.0,215,cdenv,24,10,0
888,888,1.2039867351952e+18,Koen_Geens1,Koen Geens,2019-12-09 10:36:21,31226,5,36,2019-12-09,morning,False,"[{'text': 'klimaat', 'indices': [176, 184]}, {'text': 'vlareg', 'indices': [185, 192]}]",2,"[{'screen_name': 'cdenv', 'name': 'CD&V', 'id': 15753618, 'id_str': '15753618', 'indices': [193, 199]}, {'screen_name': 'crevits', 'name': 'Hilde Crevits', 'id': 40634644, 'id_str': '40634644', 'indices': [200, 208]}, {'screen_name': 'dalle_benjamin', 'name': 'Benjamin Dalle', 'id': 1694696779, 'id_str': '1694696779', 'indices': [209, 224]}]",3,,1,,1.20396066786002e+18,"We denken aan jullie toekomst! Snelheidsvermindering op Brusselse Ring van 120 naar 100. Zal bewoners VL-Brabant ten goede komen, minder geluidsoverlast en minder CO2 uitstoot #klimaat #vlareg @cdenv @crevits @dalle_benjamin https://t.co/IUThCcMNKY",ecologie,,video,1,-0.075,0.475,medium,False,True,quote,0,0.0,248,cdenv,24,10,0
889,889,1.20975632549802e+18,crevits,Hilde Crevits,2019-12-25 08:42:38,73468,5,103,2019-12-25,morning,False,[],0,[],0,,1,,,"Een eindejaar vol warmte en tederheid, een 2020 met veel ambitie en ‘kwali-tijd’, een mooie horizon, een goede vaart, een gloedvol en gelukkig nieuwjaar! https://t.co/syQzE6q2kK",andere,,photo,0,0.621875,0.88125,medium,False,False,normal,0,0.0,177,cdenv,8,8,2
890,890,1.20913800498136e+18,crevits,Hilde Crevits,2019-12-23 15:45:39,73468,9,31,2019-12-23,midday,False,[],0,"[{'screen_name': 'UNIZOvzw', 'name': 'UNIZO', 'id': 105159792, 'id_str': '105159792', 'indices': [161, 170]}]",1,,1,,1.20905756726523e+18,"Kmo’s in Vlaanderen in blakende gezondheid. Volgende jaren beleid voeren rond bedrijvige kernen, innovatie en digitalisering. Kansen geven om te kunnen groeien. @UNIZOvzw https://t.co/4CNproSp9X",economie,,photo,0,0.0,0.2,bad,False,True,quote,0,0.0,194,cdenv,10,15,0
891,891,1.2090812229762e+18,crevits,Hilde Crevits,2019-12-23 12:00:01,73468,1,21,2019-12-23,midday,False,[],0,"[{'screen_name': 'svendeleijer', 'name': 'Sven de Leijer', 'id': 2900411423, 'id_str': '2900411423', 'indices': [1, 14]}]",1,,1,,1.20907370313021e+18,🙈@svendeleijer https://t.co/ZiiTvNfqCj,andere,,nothing,0,0.0,0.0,bad,False,True,quote,1,0.0,38,cdenv,10,12,0
892,892,1.2090679629525e+18,crevits,Hilde Crevits,2019-12-23 11:07:20,73468,0,1,2019-12-23,morning,False,[],0,"[{'screen_name': 'TropischITG', 'name': 'ITG Antwerpen', 'id': 1389137232, 'id_str': '1389137232', 'indices': [0, 12]}]",1,,0,1.20906564346868e+18,,@TropischITG,andere,,nothing,0,0.0,0.0,bad,True,False,reply,0,0.0,12,cdenv,10,11,0
893,893,1.20906564346868e+18,crevits,Hilde Crevits,2019-12-23 10:58:07,73468,3,21,2019-12-23,morning,False,[],0,[],0,,1,,,"Onderzoeksruimte voor insecten voor het Instituut voor Tropische Geneeskunde in Antwerpen. Belangrijk voor onderzoek naar tropische ziektes gelinkt aan de klimaatverandering. 

https://t.co/BVqc7qXKki",ecologie,,nothing,0,-0.15,0.875,bad,False,False,normal,0,0.0,200,cdenv,10,10,0
